COUNTRY_CODE,USER_ID,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON,AVG_WIN_RATE,RETENTION_RATE,INSTALL_DATE,PLAY_DATE
AT,b9d23bd6308bacec11afc573590954d6699cf860,11,11,0,0.08249772105742935,0.0,2021-02-18 17:04:00,2021-01-03
AT,d050647bf40271f2da039fb1f49afacf4ee567b4,488,478,20,0.08249772105742935,0.0,2021-02-18 17:04:00,2021-01-03
AT,d1b73c3acb9b6c95645d3fb9c4d1b60c89719e32,1327,1206,99,0.08249772105742935,0.0,2021-02-18 17:04:00,2021-01-03
AT,e6cca0efc1051da2082b691319bb9d761a172235,18,15,1,0.08249772105742935,0.0,2021-02-18 17:04:00,2021-01-03
AT,eff6eaff9ac228254db4a28449ed75a94f2f6284,19,18,0,0.08249772105742935,0.0,2021-02-18 17:04:00,2021-01-03
AU,0243d837d49a9d51a29d211e7738eccf903a4742,54,44,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,05ff39287122e35b3b465679b57a06507afcae70,46,44,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,122e15dc9143325213330e0b5a8b28a953b32bae,103,99,3,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,168e8917aa2dea11fff9c7360a51fa23ba674af9,8,8,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,18792fc257291f5ae86d0b38f33517f59239991d,4,3,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,19034f762881fbffe8cd9c6ba43bb6eb82b1ad20,17,16,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,2c64e464344639c72460629c28e7b3acb404e316,2,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,2dade1eaaa415a62b116b38a85fe562189c1f72c,7,7,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,2fa0b4c377c22a53740950dcad94ce09d0f529ef,2,2,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,37601664e71c8736a515683c3ad446d5a3b1c2cb,61,58,7,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,3a9d4b29c8d2b8c1bfefd0e642e4222713a1715e,36,31,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,3c9935e2a12120396a66bb294e605bff971f876e,1,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,47209459ec1fdda5c997cf79fb7773fee98b92b0,13,12,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,48ac286a8bc95101dec04db2fb53ddb8b3a68d3c,2,2,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,4e1c44885b7826976379532928ece7e10351a37a,46,45,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,520b3ae88b310c185507c1f8420da6fdf12957a7,20,20,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,562996049652c529543c9a8d3c4c14842e48bffd,24,24,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,582b33db8602f91e6dea829c373873e131b4f7f0,21,20,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,5e6fd546bc019081f47a715f6e9d8702eb3ad9aa,11,11,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,63bc2ed399318588a5982f16f2f28ec590213195,4,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,66d0b42a04f10e486b7763264bb141fc9f86390e,3,3,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,6a0dbd8132933150455b1f750b8d6714f1881de6,1,1,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,7090c83f2547317e8feb855a6e9e1423ebaf974f,0,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,71acbd6a6760d5c8814ef67c3547d683d8f6e3d4,27,27,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,71c71c14b82e65910eefcd2d84fc9d86b7d1b678,0,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,727f77ae358397658d620d21220785ebf504a2db,33,33,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,73767939098141b24a5ded71e0912e31d81c0827,2,2,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,7396e2452e2c0e63b6e2c17dec621537c3b4d651,8,8,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,73dc9b386bddec4e853d18db2acfcafc92a9bcfe,10,10,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,78c49fb81cd956f3b0770cbb492165a23b1d9a85,56,52,2,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,7b8accd86e21277f0d16d87a96cc8c0dcbe8e91e,6,6,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,7db1662f548caa730b2f1d997ba5c3b88767eddf,19,19,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,8b1d342805aa6d5da1647cb59d4586eabadbdf89,244,225,3,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,8bc51e75ac22d75cf2b4c2271414de9e2f1ed1af,6,6,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,8e2ae3bd3cfb21d47fdf003de6159bfad211e23d,32,29,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,8fb5f36e95cb1808cba57a2b123e5dc478f926b2,50,50,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,901feca478009fa9239eb7ae05de7e72ce7e764f,1,1,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,92f7589df0ae9a300fa67535c7e5b73c4a1a7e16,5,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,957a52d0111d006ae98fa4f9de0b51ecac84b191,9,9,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9826ea6e432fa94c88c8f32c35e35a37168aea22,10,7,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9a1be85f3328f14e45b0407b1292b4e87c14b87a,102,96,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9af6781b02f83f0f7a7155f7baf9617e6cce0b7e,3,3,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9dfc80728bdf55120aaf14a4b850120ec945f49f,15,6,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9e35004bd3527c86a08e1723a68edf864d2fb084,322,314,16,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,9eefb2bcb2dff93ccd3fd45765e36e62e017edf7,5,5,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,a660c0305f442be4efc19789bfca64da9b8ac67a,33,32,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,a735a7a13c7c527c70b55418022268c308577c9e,467,443,12,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,aaf5cc83b92a8c7fe92de0efebca0a415a5c9c1f,20,17,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,b252c38e9e2d18f8fc9ed9cfd7f7d24f466aa05d,2,2,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,b800c2498feab36abccf9c0b61a2490fe2a18ced,10,9,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,b9740d525bb325a18b4db165800f9b7023afa5db,4,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,bf010551dac983af336e136bfb882e8c4cc6ac16,64,60,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,bf4626b2ebbdad01571df7bb7b12e03e16f2cc77,49,48,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,c53987c1d1bf6a1f2601f78175789406ddb78002,0,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,c5b2df7b3f9581f7eed6471860dc0aa5a59695eb,4,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,c6cb5538d544a6e7d777177c20b31c23b884e53d,4,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,c9aaf9d1769f194dd8dfc1d38e17eee9effd3ce5,72,60,2,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,cec98ba7539bafbc3f918ba21023547fbd9c9a77,4,3,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,d2487ee9f7f5b744ca03d6d4a2b0f1cd206028bc,27,25,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,d42aadadc7acd7de07554613e8d52ee58ff3b3c4,32,31,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,dcd2eff3f37b3b84d0e3dd8e8dba96efa671fa32,4,4,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,e94c26aa2bf9f5b286ec9d831795b70145f5dc56,9,9,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
