USER_ID,PLAY_DATE,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON,INSTALL_DATE,COUNTRY_CODE
aceb82993c1780cb502543c1907c9209ac3cb546,20/02/23 00:00,1,1,0,19/11/22 15:03,GB
aceb82993c1780cb502543c1907c9209ac3cb546,19/11/22 00:00,11,9,0,19/11/22 15:03,GB
79a090d714db5fd6d7b085802fb0093c418f60aa,23/09/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,27/08/23 00:00,5,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,05/09/23 00:00,8,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,26/11/23 00:00,9,9,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,20/12/23 00:00,2,1,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,20/09/23 00:00,2,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,11/10/23 00:00,15,13,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,01/09/23 00:00,15,13,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,06/10/23 00:00,4,3,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,10/11/23 00:00,8,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,09/10/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,07/10/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,31/08/23 00:00,14,13,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,12/09/23 00:00,21,19,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,30/09/23 00:00,15,13,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,25/09/23 00:00,0,0,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,30/11/23 00:00,18,17,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,18/11/23 00:00,5,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,19/10/23 00:00,5,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,28/08/23 00:00,6,6,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,28/09/23 00:00,5,4,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,16/10/23 00:00,4,4,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,10/01/24 00:00,3,3,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,24/12/23 00:00,7,7,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,27/09/23 00:00,17,16,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,24/11/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,10/03/24 00:00,9,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,08/11/23 00:00,6,6,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,19/11/23 00:00,11,10,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,09/09/23 00:00,17,17,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,11/11/23 00:00,0,0,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,15/10/23 00:00,8,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,29/08/23 00:00,1,1,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,10/09/23 00:00,24,23,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,12/06/24 00:00,0,0,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,06/09/23 00:00,8,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,01/10/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,19/09/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,07/11/23 00:00,5,4,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,08/10/23 00:00,7,7,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,18/10/23 00:00,9,7,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,09/12/23 00:00,6,6,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,26/12/23 00:00,6,3,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,14/10/23 00:00,6,5,1,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,21/11/23 00:00,8,7,1,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,03/12/23 00:00,6,6,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,14/09/23 00:00,5,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,02/09/23 00:00,9,9,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,24/09/23 00:00,4,4,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,07/01/24 00:00,3,3,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,13/03/24 00:00,8,8,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,04/11/23 00:00,8,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,07/09/23 00:00,3,2,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,17/03/24 00:00,0,0,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,05/11/23 00:00,21,19,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,13/09/23 00:00,11,11,1,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,10/10/23 00:00,4,4,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,30/08/23 00:00,5,5,0,27/08/23 17:25,FR
79a090d714db5fd6d7b085802fb0093c418f60aa,11/09/23 00:00,11,11,0,27/08/23 17:25,FR
c16de3984f877a157da471699111b15d2bb71039,12/10/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,08/11/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,21/01/24 00:00,3,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,24/04/24 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,18/08/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,06/11/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,03/10/23 00:00,8,8,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,06/12/23 00:00,0,0,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,05/12/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,07/11/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,19/11/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,03/01/24 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,03/07/24 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,21/09/23 00:00,1,0,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,24/01/24 00:00,6,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,04/10/23 00:00,7,6,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,04/05/24 00:00,3,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,28/10/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,17/11/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,22/01/24 00:00,12,9,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,11/06/24 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,03/12/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,03/08/23 00:00,3,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,20/12/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,27/07/23 00:00,9,9,1,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,02/01/24 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,12/12/23 00:00,1,0,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,08/12/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,30/11/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,20/11/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,09/01/24 00:00,0,0,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,19/08/23 00:00,67,52,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,07/12/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,18/10/23 00:00,3,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,31/07/23 00:00,3,3,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,11/12/23 00:00,0,0,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,02/11/23 00:00,5,5,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,17/07/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,13/12/23 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,26/04/24 00:00,1,1,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,22/08/23 00:00,2,2,0,17/07/23 00:00,CL
c16de3984f877a157da471699111b15d2bb71039,26/10/23 00:00,3,3,0,17/07/23 00:00,CL
67f539b8dfea05fb9cf556654665ceb706dca80f,02/11/23 00:00,4,4,0,30/10/23 06:55,US
67f539b8dfea05fb9cf556654665ceb706dca80f,30/10/23 00:00,9,9,0,30/10/23 06:55,US
67f539b8dfea05fb9cf556654665ceb706dca80f,31/10/23 00:00,1,1,0,30/10/23 06:55,US
67f539b8dfea05fb9cf556654665ceb706dca80f,03/11/23 00:00,4,4,0,30/10/23 06:55,US
389799fa16fa6f0cedde2de78578cea5fc4ed535,14/11/23 00:00,2,2,0,10/11/23 11:32,FR
389799fa16fa6f0cedde2de78578cea5fc4ed535,11/11/23 00:00,9,9,0,10/11/23 11:32,FR
389799fa16fa6f0cedde2de78578cea5fc4ed535,10/11/23 00:00,3,3,0,10/11/23 11:32,FR
389799fa16fa6f0cedde2de78578cea5fc4ed535,19/11/23 00:00,3,3,0,10/11/23 11:32,FR
389799fa16fa6f0cedde2de78578cea5fc4ed535,18/11/23 00:00,10,5,0,10/11/23 11:32,FR
389799fa16fa6f0cedde2de78578cea5fc4ed535,12/11/23 00:00,6,6,0,10/11/23 11:32,FR
2f7413eb4140b53dc16102781fdc93a5e688f991,14/11/23 00:00,11,10,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,28/12/23 00:00,5,5,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,16/11/23 00:00,2,2,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,27/12/23 00:00,2,2,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,12/11/23 00:00,4,3,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,30/12/23 00:00,2,1,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,21/11/23 00:00,1,1,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,13/11/23 00:00,9,7,0,12/11/23 19:16,IN
2f7413eb4140b53dc16102781fdc93a5e688f991,15/11/23 00:00,0,0,0,12/11/23 19:16,IN
8ce82d506fa6be863d53ae248bf0a828965d8b6c,29/11/23 00:00,3,3,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,26/11/23 00:00,2,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,21/11/23 00:00,2,2,1,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,28/11/23 00:00,6,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,12/12/23 00:00,3,3,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,30/12/23 00:00,2,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,22/12/23 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,19/02/24 00:00,2,2,1,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,07/01/24 00:00,2,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,19/11/23 00:00,3,3,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,08/12/23 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,18/02/24 00:00,3,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,18/12/23 00:00,2,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,17/12/23 00:00,1,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,22/11/23 00:00,3,3,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,15/12/23 00:00,2,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,23/12/23 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,04/12/23 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,20/02/24 00:00,1,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,13/01/24 00:00,3,3,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,07/02/24 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,25/02/24 00:00,2,2,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,24/01/24 00:00,1,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,06/12/23 00:00,6,4,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,20/11/23 00:00,1,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,23/11/23 00:00,1,1,0,19/11/23 19:06,TR
8ce82d506fa6be863d53ae248bf0a828965d8b6c,13/12/23 00:00,2,1,0,19/11/23 19:06,TR
0cd22f9cb159fe6257092d853c993bce687aad00,03/12/23 00:00,1,1,0,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,26/11/23 00:00,2,2,0,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,01/04/24 00:00,1,1,0,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,26/04/24 00:00,14,11,3,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,20/01/24 00:00,1,1,0,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,06/07/24 00:00,1,1,0,26/11/23 00:00,CH
0cd22f9cb159fe6257092d853c993bce687aad00,29/03/24 00:00,5,5,1,26/11/23 00:00,CH
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,08/12/23 00:00,1,1,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,21/07/23 00:00,5,4,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,31/05/23 00:00,12,10,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,13/07/23 00:00,7,6,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,27/08/23 00:00,1,1,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,17/09/23 00:00,2,0,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,19/07/23 00:00,2,1,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,03/06/23 00:00,4,3,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,03/08/23 00:00,1,1,1,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,02/06/23 00:00,3,3,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,24/07/23 00:00,2,2,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,29/12/23 00:00,6,6,1,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,29/07/23 00:00,7,6,0,31/05/23 13:31,US
9ff6aa961ab6dd84b7577cee25e5c85ba67780e9,23/07/23 00:00,0,0,0,31/05/23 13:31,US
e8ff93db553c620948d08239db8f4bf8f065cc87,10/12/23 00:00,5,4,0,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,28/12/23 00:00,13,12,1,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,06/12/23 00:00,6,6,0,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,01/04/24 00:00,4,4,1,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,07/12/23 00:00,15,14,0,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,02/04/24 00:00,25,14,7,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,29/03/24 00:00,8,8,0,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,31/03/24 00:00,30,16,5,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,30/12/23 00:00,8,8,3,06/12/23 10:10,ES
e8ff93db553c620948d08239db8f4bf8f065cc87,30/03/24 00:00,33,16,4,06/12/23 10:10,ES
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,20/01/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,13/01/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,02/05/21 00:00,1,1,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,10/07/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,01/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,25/06/22 00:00,5,5,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,06/04/21 00:00,5,5,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,18/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,21/05/21 00:00,3,1,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,11/01/24 00:00,6,6,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,12/07/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,07/06/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,04/07/21 00:00,2,2,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,25/03/23 00:00,6,6,1,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,24/07/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,02/04/21 00:00,29,25,1,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,27/04/21 00:00,2,2,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,29/04/21 00:00,5,5,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,19/01/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,03/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,05/02/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,10/04/21 00:00,4,4,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,26/06/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,26/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,07/07/22 00:00,9,9,2,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,05/01/22 00:00,4,4,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,07/05/21 00:00,2,2,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,08/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,09/02/23 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,01/07/21 00:00,3,3,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,08/06/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,12/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,18/05/21 00:00,1,1,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,13/01/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,30/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,16/04/21 00:00,5,5,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,30/06/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,06/07/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,09/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,17/05/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,01/02/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,09/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,18/09/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,27/04/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,06/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,08/01/24 00:00,7,7,2,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,07/07/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,02/07/22 00:00,9,9,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,04/08/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,06/02/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,25/01/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,22/04/21 00:00,1,1,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,17/05/21 00:00,4,4,1,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,24/08/22 00:00,1,1,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,10/02/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,17/04/21 00:00,6,6,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,25/07/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,17/01/24 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,19/07/22 00:00,5,4,1,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,21/07/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,15/06/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,04/05/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,14/05/24 00:00,2,2,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,27/05/23 00:00,2,2,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,09/01/24 00:00,2,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,12/08/22 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,10/01/24 00:00,12,11,1,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,11/04/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,15/04/21 00:00,0,0,0,02/04/21 14:50,DE
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,15/01/24 00:00,12,12,1,02/04/21 14:50,DE
